"ABI" "Curso" "Turno" "Materia" "Conceito" "CPFEncrypted" "Posmateria" "StatusFinal" "TempoPermanencia"
"7466" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "Inconcluído" "303" 4 "FORMATURA" 11
"7467" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 2" "MS" "303" 10 "FORMATURA" 11
"7468" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "Inconcluído" "303" 4 "FORMATURA" 11
"7469" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MM" "303" 8 "FORMATURA" 11
"7470" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MM" "303" 8 "FORMATURA" 11
"7471" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MM" "303" 8 "FORMATURA" 11
"7472" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MM" "303" 9 "FORMATURA" 11
"7473" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MM" "303" 5 "FORMATURA" 11
"7474" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "Inconcluído" "303" 3 "FORMATURA" 11
"7475" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "Inconcluído" "303" 10 "FORMATURA" 11
"7476" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "Inconcluído" "303" 3 "FORMATURA" 11
"7477" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MM" "303" 6 "FORMATURA" 11
"7478" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MM" "303" 7 "FORMATURA" 11
"7479" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "MS" "303" 9 "FORMATURA" 11
"7480" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "Inconcluído" "303" 2 "FORMATURA" 11
"7481" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MS" "303" 1 "FORMATURA" 11
"7482" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MM" "303" 3 "FORMATURA" 11
"7483" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MM" "303" 6 "FORMATURA" 11
"7484" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MM" "303" 7 "FORMATURA" 11
"7485" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "MM" "303" 10 "FORMATURA" 11
"7486" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MS" "303" 11 "FORMATURA" 11
"7487" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "Inconcluído" "303" 5 "FORMATURA" 11
"7488" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "Inconcluído" "303" 7 "FORMATURA" 11
"7489" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MS" "303" 2 "FORMATURA" 11
"7490" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MM" "787" 5 "FORMATURA" 10
"7491" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "Inconcluído" "787" 7 "FORMATURA" 10
"7492" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MM" "787" 1 "FORMATURA" 10
"7493" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 2" "SS" "787" 10 "FORMATURA" 10
"7494" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MS" "787" 1 "FORMATURA" 10
"7495" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MM" "787" 6 "FORMATURA" 10
"7496" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MM" "787" 3 "FORMATURA" 10
"7497" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "Inconcluído" "787" 4 "FORMATURA" 10
"7498" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MM" "787" 7 "FORMATURA" 10
"7499" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "MS" "787" 2 "FORMATURA" 10
"7500" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MM" "787" 7 "FORMATURA" 10
"7501" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MM" "787" 8 "FORMATURA" 10
"7502" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "MM" "787" 8 "FORMATURA" 10
"7503" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "Inconcluído" "787" 3 "FORMATURA" 10
"7504" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MS" "787" 4 "FORMATURA" 10
"7505" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PROBABILIDADE" "MM" "787" 2 "FORMATURA" 10
"7506" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MS" "787" 6 "FORMATURA" 10
"7507" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MM" "787" 3 "FORMATURA" 10
"7508" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "MM" "787" 10 "FORMATURA" 10
"7509" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MM" "787" 3 "FORMATURA" 10
"7510" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "MS" "787" 9 "FORMATURA" 10
"7511" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MM" "787" 2 "FORMATURA" 10
"7512" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MM" "787" 7 "FORMATURA" 10
"7513" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MM" "787" 2 "FORMATURA" 10
"7514" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MS" "465" 3 "FORMATURA" 9
"7515" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MS" "465" 5 "FORMATURA" 9
"7516" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "SS" "465" 7 "FORMATURA" 9
"7517" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ALGEBRA LINEAR" "MS" "465" 5 "FORMATURA" 9
"7518" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "Inconcluído" "465" 8 "FORMATURA" 9
"7519" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MM" "465" 3 "FORMATURA" 9
"7520" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MM" "465" 6 "FORMATURA" 9
"7521" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MM" "465" 4 "FORMATURA" 9
"7522" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "SS" "465" 8 "FORMATURA" 9
"7523" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MS" "465" 1 "FORMATURA" 9
"7524" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MM" "465" 9 "FORMATURA" 9
"7525" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MS" "465" 2 "FORMATURA" 9
"7526" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 2" "SS" "465" 9 "FORMATURA" 9
"7527" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "MS" "465" 2 "FORMATURA" 9
"7528" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MS" "465" 5 "FORMATURA" 9
"7529" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MS" "465" 3 "FORMATURA" 9
"7530" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MS" "465" 6 "FORMATURA" 9
"7531" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MM" "465" 4 "FORMATURA" 9
"7532" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MM" "465" 6 "FORMATURA" 9
"7533" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "SS" "465" 7 "FORMATURA" 9
"7534" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MS" "465" 2 "FORMATURA" 9
"7535" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PROBABILIDADE" "MM" "465" 2 "FORMATURA" 9
"7536" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MS" "465" 1 "FORMATURA" 9
"7537" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "Inconcluído" "287" 4 "FORMATURA" 11
"7538" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MM" "287" 5 "FORMATURA" 11
"7539" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MS" "287" 6 "FORMATURA" 11
"7540" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "SS" "287" 9 "FORMATURA" 11
"7541" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ECONOMIA" "MM" "287" 0 "FORMATURA" 11
"7542" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PROBABILIDADE" "MM" "287" 3 "FORMATURA" 11
"7543" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "LEGISLACAO SOCIAL" "SS" "287" 3 "FORMATURA" 11
"7544" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MS" "287" 5 "FORMATURA" 11
"7545" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MM" "287" 3 "FORMATURA" 11
"7546" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "Inconcluído" "287" 4 "FORMATURA" 11
"7547" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PSICOLOGIA" "MS" "287" 1 "FORMATURA" 11
"7548" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MM" "287" 5 "FORMATURA" 11
"7549" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "MS" "287" 10 "FORMATURA" 11
"7550" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ECONOMIA" "MM" "287" 0 "FORMATURA" 11
"7551" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PSICOLOGIA APLICADA A ADMINISTRACAO" "SS" "287" 2 "FORMATURA" 11
"7552" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TEORIA GERAL DE EMPREENDIMENTOS 1" "MS" "287" 2 "FORMATURA" 11
"7553" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO FINANCEIRO" "MS" "287" 2 "FORMATURA" 11
"7554" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "SS" "287" 9 "FORMATURA" 11
"7555" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ADMINISTRACAO" "MM" "287" 0 "FORMATURA" 11
"7556" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TEORIA E ANALISE DAS ORGANIZACOES" "MS" "287" 3 "FORMATURA" 11
"7557" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "MS" "287" 10 "FORMATURA" 11
"7558" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MM" "287" 5 "FORMATURA" 11
"7559" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MM" "287" 3 "FORMATURA" 11
"7560" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS E PROCESSOS ADMINISTRATIVOS" "MM" "287" 2 "FORMATURA" 11
"7561" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS E PROCESSOS ADMINISTRATIVOS" "MM" "287" 2 "FORMATURA" 11
"7562" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TRABALHO DE CONCLUSAO DE CURSO 2" "SS" "287" 11 "FORMATURA" 11
"7563" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ECONOMIA BRASILEIRA" "SS" "287" 3 "FORMATURA" 11
"7564" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A CIENCIA POLITICA" "MM" "287" 0 "FORMATURA" 11
"7565" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TRABALHO DE CONCLUSAO DE CURSO 2" "SS" "287" 11 "FORMATURA" 11
"7566" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MS" "287" 8 "FORMATURA" 11
"7567" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MS" "287" 2 "FORMATURA" 11
"7568" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A CONTABILIDADE" "MS" "287" 0 "FORMATURA" 11
"7569" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PROBABILIDADE" "MM" "287" 3 "FORMATURA" 11
"7570" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "MATEMATICA 1" "MM" "287" 0 "FORMATURA" 11
"7571" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS E MODELOS QUANTITATIVOS DE DECISAO" "MS" "287" 4 "FORMATURA" 11
"7572" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ORGANIZACAO E SISTEMAS" "MS" "287" 1 "FORMATURA" 11
"7573" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "MM" "287" 10 "FORMATURA" 11
"7574" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ECONOMIA BRASILEIRA" "Inconcluído" "287" 1 "FORMATURA" 11
"7575" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MM" "287" 7 "FORMATURA" 11
"7576" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MM" "287" 3 "FORMATURA" 11
"7577" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MM" "287" 6 "FORMATURA" 11
"7578" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "MM" "287" 4 "FORMATURA" 11
"7579" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MS" "287" 6 "FORMATURA" 11
"7580" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MM" "287" 4 "FORMATURA" 11
"7581" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MM" "287" 4 "FORMATURA" 11
"7582" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INSTITUICOES DE DIREITO PUBLICO E PRIVADO" "SS" "287" 0 "FORMATURA" 11
"7583" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS E MODELOS QUANTITATIVOS DE DECISAO" "MS" "287" 4 "FORMATURA" 11
"7584" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ORGANIZACAO E SISTEMAS" "MS" "287" 1 "FORMATURA" 11
"7585" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ECONOMIA BRASILEIRA" "Inconcluído" "287" 1 "FORMATURA" 11
"7586" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A CONTABILIDADE" "MS" "287" 0 "FORMATURA" 11
"7587" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MM" "287" 3 "FORMATURA" 11
"7588" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "MM" "287" 10 "FORMATURA" 11
"7589" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MS" "287" 7 "FORMATURA" 11
"7590" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PSICOLOGIA APLICADA A ADMINISTRACAO" "SS" "287" 2 "FORMATURA" 11
"7591" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MS" "287" 2 "FORMATURA" 11
"7592" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ECONOMIA BRASILEIRA" "SS" "287" 3 "FORMATURA" 11
"7593" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "LEGISLACAO SOCIAL" "SS" "287" 3 "FORMATURA" 11
"7594" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MS" "287" 8 "FORMATURA" 11
"7595" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MS" "287" 8 "FORMATURA" 11
"7596" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MS" "287" 8 "FORMATURA" 11
"7597" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO FINANCEIRO" "MS" "287" 2 "FORMATURA" 11
"7598" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA APLICADA" "SS" "287" 1 "FORMATURA" 11
"7599" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MS" "287" 8 "FORMATURA" 11
"7600" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TEORIA GERAL DE EMPREENDIMENTOS 1" "MS" "287" 2 "FORMATURA" 11
"7601" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MM" "287" 6 "FORMATURA" 11
"7602" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "MM" "287" 4 "FORMATURA" 11
"7603" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MS" "287" 5 "FORMATURA" 11
"7604" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MS" "287" 7 "FORMATURA" 11
"7605" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MM" "287" 4 "FORMATURA" 11
"7606" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MM" "287" 7 "FORMATURA" 11
"7607" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INSTITUICOES DE DIREITO PUBLICO E PRIVADO" "SS" "287" 0 "FORMATURA" 11
"7608" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MM" "287" 4 "FORMATURA" 11
"7609" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A CIENCIA POLITICA" "MM" "287" 0 "FORMATURA" 11
"7610" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MM" "287" 5 "FORMATURA" 11
"7611" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA APLICADA" "SS" "287" 1 "FORMATURA" 11
"7612" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TEORIA DO PLANEJAMENTO" "SS" "287" 1 "FORMATURA" 11
"7613" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ADMINISTRACAO" "MM" "287" 0 "FORMATURA" 11
"7614" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "MATEMATICA 1" "MM" "287" 0 "FORMATURA" 11
"7615" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TEORIA E ANALISE DAS ORGANIZACOES" "MS" "287" 3 "FORMATURA" 11
"7616" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PSICOLOGIA" "MS" "287" 1 "FORMATURA" 11
"7617" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MS" "287" 8 "FORMATURA" 11
"7618" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TEORIA DO PLANEJAMENTO" "SS" "287" 1 "FORMATURA" 11
"7619" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "Inconcluído" "173" 3 "FORMATURA" 9
"7620" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 2" "SS" "173" 9 "FORMATURA" 9
"7621" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MM" "173" 3 "FORMATURA" 9
"7622" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MM" "173" 6 "FORMATURA" 9
"7623" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MM" "173" 4 "FORMATURA" 9
"7624" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "SS" "173" 8 "FORMATURA" 9
"7625" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MS" "173" 4 "FORMATURA" 9
"7626" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MM" "173" 6 "FORMATURA" 9
"7627" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PROBABILIDADE" "MM" "173" 2 "FORMATURA" 9
"7628" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "SS" "173" 2 "FORMATURA" 9
"7629" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MM" "173" 5 "FORMATURA" 9
"7630" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MS" "173" 1 "FORMATURA" 9
"7631" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MM" "173" 7 "FORMATURA" 9
"7632" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MM" "173" 3 "FORMATURA" 9
"7633" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "MS" "173" 8 "FORMATURA" 9
"7634" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MM" "173" 3 "FORMATURA" 9
"7635" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MM" "173" 2 "FORMATURA" 9
"7636" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "MM" "173" 7 "FORMATURA" 9
"7637" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MS" "173" 1 "FORMATURA" 9
"7638" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MM" "173" 2 "FORMATURA" 9
"7639" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MM" "173" 7 "FORMATURA" 9
"7640" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MS" "173" 7 "FORMATURA" 9
